instance_id,solver_name,n_backdoor_leaves,backdoor_depth,whole_runtime,whole_decisions,whole_propagations,whole_restarts,whole_conflicts,leaves_runtime,leaves_decisions,leaves_propagations,leaves_restarts,leaves_conflicts,tautology_check_runtime
113,lingeling,543,11,19.910633273000713,77120,113430,2,12288,0.004834073999518296,4967,5004,0,531,0.008606213999883039
114,minisat22,546,13,1.698960988998806,30472,41043,25,4646,0.0013972630003991071,0,5793,546,624,0.0029826400004822062
114,glucose41,546,13,5.926397950001046,62212,94333,30,12050,0.0014830689997324953,0,5793,546,624,0.004057668000314152
114,cadical153,546,13,5.345205481000448,63199,109206,22,15025,0.0026711280006566085,0,5857,0,633,0.004059883998706937
114,lingeling,546,13,37.45111340400035,147730,219819,2,21459,0.004632800999388564,5003,5067,0,537,0.008605945000454085
115,minisat22,541,12,1.6283666830004222,26745,36127,22,4133,0.0009595869996701367,0,5692,541,624,0.0025545070002408465
115,glucose41,541,12,5.440405724999437,57152,85821,21,11345,0.001019860999804223,0,5692,541,624,0.0048334949988202425
115,cadical153,541,12,3.8705568660006975,52192,91168,41,12785,0.001033108999763499,0,5734,0,629,0.002884423998693819
115,lingeling,541,12,28.92836689000069,109721,167954,2,17529,0.004459256999325589,4917,4956,0,530,0.007268649000252481
116,minisat22,545,12,1.30740917500043,26109,35454,22,4144,0.0017141870011982974,0,5766,545,605,0.0027802500007965136
116,glucose41,545,12,4.428470930000913,58243,90247,16,11876,0.001818810998884146,0,5766,545,605,0.004805855000086012
116,cadical153,545,12,4.529990909999469,65546,109987,66,14648,0.0032895990007091314,0,5698,0,597,0.004022152999823447
116,lingeling,545,12,19.906301218001317,83453,120249,3,12069,0.010085175999847706,4921,4990,0,540,0.0067255359990667785
117,minisat22,546,12,1.5494021710001107,27985,36866,22,4041,0.0016535180002392735,0,5599,546,602,0.0030193440015864326
117,glucose41,546,12,3.7157445850007207,56423,86262,12,11544,0.0018351790004089708,0,5599,546,602,0.004106217998923967
117,cadical153,546,12,3.5870077569998102,55577,91908,39,12316,0.001869372999863117,0,5623,0,601,0.0060429839995777
117,lingeling,546,12,29.79065591899962,130829,192327,1,19188,0.006233759000679129,4892,4949,0,543,0.007359273999099969
118,minisat22,546,11,1.6597818249992997,27597,36229,21,3885,0.0010299330006091623,0,5763,546,623,0.0029800760003126925
118,glucose41,546,11,4.281348149999758,53354,77100,19,10075,0.0011355549995641923,0,5763,546,623,0.006312429999525193
118,cadical153,546,11,8.566823230999944,91092,256868,48,21263,0.0016388109997933498,0,5829,0,632,0.0040342590000364
118,lingeling,546,11,24.616350848000366,98536,147571,2,15888,0.00741722199927608,4995,5039,0,545,0.009399182001288864
119,minisat22,545,11,1.5969892580014857,27715,36814,22,4161,0.0007578400000056718,0,5844,545,676,0.0033928529992408585
119,glucose41,545,11,6.94524654199995,86285,137246,26,18864,0.0007954200009407941,0,5844,545,676,0.004594975000145496
119,cadical153,545,11,5.427526557999954,60776,110542,27,15610,0.0013131259984220378,0,5890,0,675,0.003668749001008109
119,lingeling,545,11,18.142589230999874,68825,101572,3,11440,0.0073757629997999175,4962,5029,0,540,0.009175160001177574
120,minisat22,543,12,1.5930947910001123,30259,39332,22,4223,0.0014429499988182215,0,5691,543,603,0.002909148999606259
120,glucose41,543,12,5.164442573999622,65807,98746,19,12476,0.0015511740002693841,0,5691,543,603,0.005743048999647726
120,cadical153,543,12,3.86592317800023,60731,100918,20,13641,0.0011812530010502087,0,5715,0,600,0.004163310999501846
120,lingeling,543,12,39.07732625300014,158073,235405,1,23228,0.005674517999068485,4982,5023,0,538,0.008987537999928463
121,minisat22,543,13,1.4711150319999433,27733,37222,22,4089,0.0010739400004240451,0,5680,543,592,0.0031602010003553005
121,glucose41,543,13,3.5675503619986557,46778,69556,11,9120,0.0011630949993559625,0,5680,543,592,0.003711109999130713
121,cadical153,543,13,5.968780752000384,78104,134850,45,18252,0.0017410150012437953,0,5711,0,594,0.0038150829986989265
121,lingeling,543,13,29.67009012499875,116252,175211,1,17813,0.005901874001210672,4948,4992,0,533,0.007863759001338622
122,minisat22,544,12,1.9417136040010519,31123,40962,22,4379,0.000881066000147257,0,5792,544,626,0.002990699000292807
122,glucose41,544,12,5.031942651999998,56853,83539,18,10171,0.0009269419988413574,0,5792,544,626,0.004933579999487847
122,cadical153,544,12,5.487104146999627,77498,141664,44,20441,0.0013686470010725316,0,5837,0,629,0.010823755999808782
122,lingeling,544,12,36.160569744000895,137326,203968,2,20165,0.0058970540012524,5003,5065,0,540,0.007797672000378952
123,minisat22,547,12,1.4559929049992206,27383,35464,19,3649,0.0011429899986978853,0,5756,547,647,0.0027669060000334866
123,glucose41,547,12,5.054510648998985,63669,100362,14,13868,0.0012464170013117837,0,5756,547,647,0.003977417998612509
123,cadical153,547,12,3.6082564369989996,49327,80484,56,10219,0.0016818879994389135,0,5753,0,638,0.0034256469989486504
123,lingeling,547,12,34.287677084999814,139387,211759,1,21262,0.006902898001499125,4877,4966,0,536,0.009559039001032943
124,minisat22,541,11,0.8996317540004384,22024,29893,18,3516,0.0007450729990523541,0,5375,541,610,0.001861942999312305
124,glucose41,541,11,3.016360720001103,62204,105714,9,15225,0.0008226049994846107,0,5375,541,610,0.0037650260001100833
124,cadical153,541,11,1.9454265030017268,30425,47416,26,5914,0.0007501589989260538,0,5424,0,612,0.002538512000683113
124,lingeling,541,11,6.865861600001153,34567,48311,4,5374,0.0033095509988925187,4574,4652,0,525,0.006753129000571789
125,minisat22,544,12,1.7487204040007782,31224,39950,22,4151,0.0012297880002734018,0,5653,544,593,0.003006918999744812
125,glucose41,544,12,5.102919479000775,53948,81386,17,10790,0.0012927040006616153,0,5653,544,593,0.005825615999128786
125,cadical153,544,12,8.416728121999768,86722,251777,64,21031,0.000561101000130293,0,5688,0,599,0.0047835969999141525
125,lingeling,544,12,45.45929743000124,181986,269186,1,25946,0.0027011429992853664,4992,5031,0,543,0.009719945999677293
126,minisat22,545,12,1.5078515100012737,27857,36839,22,4090,0.0012300089983909857,0,5807,545,630,0.0030318360004457645
126,glucose41,545,12,6.237090507000175,69750,114383,25,15217,0.0013843220003764145,0,5807,545,630,0.004417471000124351
126,cadical153,545,12,4.46403115099929,53920,84429,40,10516,0.0009042439996846952,0,5821,0,627,0.0038088609999249456
126,lingeling,545,12,35.13752053200005,136464,201261,1,19578,0.0037866150014451705,4984,5036,0,533,0.007372466001470457
127,minisat22,547,12,1.2920593809994898,24037,32401,20,3741,0.0012446430009731557,0,5569,547,604,0.0023329200012085494
127,glucose41,547,12,4.12770279599863,53734,79930,14,10365,0.0012999799982935656,0,5569,547,604,0.003221671999199316
127,cadical153,547,12,3.080207226999846,40453,61097,46,7307,0.0013193009999667993,0,5591,0,602,0.003293236000899924
127,lingeling,547,12,22.671118768999804,97683,145521,1,14578,0.0029257679998409003,4842,4880,0,536,0.008954393999374588
128,minisat22,545,11,1.7299875169992447,28537,38497,22,4394,0.002122933999999077,0,5857,545,659,0.0029226789993117563
128,glucose41,545,11,7.109399148001103,73438,114420,26,15091,0.0022562449994438794,0,5857,545,659,0.007038670999463648
128,cadical153,545,11,5.595188023000446,64647,113434,36,16084,0.0012667620012507541,0,5917,0,661,0.005990072999338736
128,lingeling,545,11,33.69612713099923,132715,197461,1,19868,0.0026811249990714714,4950,5035,0,537,0.010115515999132185
129,minisat22,546,11,1.740284311999858,30679,41208,25,4716,0.0011970169998676283,0,5877,546,639,0.003187869000612409
129,glucose41,546,11,5.799168723999173,62968,90287,23,11352,0.0013643929996760562,0,5877,546,639,0.006792226999095874
129,cadical153,546,11,4.897407832999306,69595,117742,19,16234,0.001322570999036543,0,5902,0,641,0.009098669999730191
129,lingeling,546,11,52.44421192600021,208149,311947,1,29687,0.003994065000370028,5035,5077,0,541,0.008888028000001214
130,minisat22,542,12,1.5191813579986047,29377,39532,22,4401,0.0016648769997118507,0,5661,542,640,0.002481076000549365
130,glucose41,542,12,5.140725516001112,59613,90236,24,11600,0.001762935000442667,0,5661,542,640,0.003515678999974625
130,cadical153,542,12,6.3352921409987175,80619,144017,63,20029,0.0014624930008722004,0,5694,0,637,0.003575347998776124
130,lingeling,542,12,18.801085188999423,72889,107921,2,11629,0.00462516500010679,4878,4940,0,539,0.010550414999670465
131,minisat22,545,12,1.7768364290004683,27976,37342,22,4226,0.0018023530010395916,0,5712,545,602,0.003092104001552798
131,glucose41,545,12,5.599368299999696,67259,112761,19,15960,0.002308410999830812,0,5712,545,602,0.004902331998891896
131,cadical153,545,12,6.2341420560005645,85337,149027,28,20349,0.0018356259988649981,0,5727,0,601,0.003524816000208375
131,lingeling,545,12,32.32417521200114,134733,197830,2,18949,0.006264980000196374,4954,5007,0,537,0.008116294999126694
132,minisat22,547,12,1.5502107579995936,28396,37260,21,3924,0.002322647000255529,0,5821,547,650,0.0026784300007420825
132,glucose41,547,12,4.7324237800003175,56387,84676,20,10913,0.002587580000181333,0,5821,547,650,0.0034749679998640204
132,cadical153,547,12,5.9812031269993895,80838,145414,63,20201,0.002273975000207429,0,5891,0,654,0.0037866809998376993
132,lingeling,547,12,29.15839976999996,104262,162780,2,17464,0.08907130999978108,4991,5060,0,540,0.008101532999717165
133,minisat22,546,12,2.019847708999805,30875,42448,28,5132,0.0022490800001833122,0,5742,546,634,0.003137653000521823
133,glucose41,546,12,3.9444863550015725,49507,72633,17,9330,0.002503325000361656,0,5742,546,634,0.005746664999605855
133,cadical153,546,12,7.251125360000515,88755,151470,50,20497,0.005422678999821073,0,5779,0,635,0.004351620000306866
133,lingeling,546,12,17.063478689000476,65305,93343,5,10228,0.011886252999829594,5020,5074,0,544,0.007903682999312878
134,minisat22,546,12,1.611919670000134,27140,37947,25,4668,5.162000888958573e-06,0,5760,546,621,0.002845768000042881
134,glucose41,546,12,4.900038132998816,51206,79023,20,10360,7.892000212450512e-06,0,5760,546,621,0.005583920999924885
134,cadical153,546,12,6.117314371000248,79473,142256,57,19952,1.0216999726253562e-05,0,5766,0,615,0.004245448000801844
134,lingeling,546,12,38.32198654199965,150332,230129,1,23212,0.0018240139997942606,4940,4995,0,531,0.010762456999145797
135,minisat22,543,10,0.2353168050012755,15248,20420,14,2329,0.00023640199833607767,0,4984,543,656,0.0005707370000891387
135,glucose41,543,10,0.30387497099945904,18085,31276,1,4912,0.00027196199880563654,0,4984,543,656,0.0008535889992344892
135,cadical153,543,10,0.311506254998676,6749,11853,2,1951,0.00018030800129054114,0,5011,0,651,0.0009473469999647932
135,lingeling,543,10,0.668935624000369,6142,9731,2,1443,0.000910695998754818,4149,4210,0,541,0.0032762529990577605
136,minisat22,545,12,1.8199523169987515,28023,38211,24,4536,0.0012891259993921267,0,5774,545,624,0.003108336000877898
136,glucose41,545,12,4.698621825000373,56872,82398,14,10421,0.0012988850012334296,0,5774,545,624,0.004359435000878875
136,cadical153,545,12,4.230485951000446,53889,83481,50,10142,0.002407155998298549,0,5818,0,628,0.0035827869996865047
136,lingeling,545,12,37.4651819970004,150048,223303,1,21926,0.008548608000637614,5010,5065,0,542,0.00960903600025631
137,minisat22,546,12,1.7215146769995044,31618,42708,27,4925,0.001852329000030295,0,5858,546,654,0.003363094001542777
137,glucose41,546,12,5.991427524999381,65583,99481,22,12802,0.001939213998412015,0,5858,546,654,0.0048525209986109985
137,cadical153,546,12,4.293843654999364,57744,100948,18,14283,0.0023406149994116277,0,5898,0,651,0.004035328998725163
137,lingeling,546,12,36.17308451600002,159633,230187,1,21376,0.00806438099971274,5001,5049,0,539,0.008800662999419728
138,minisat22,545,11,2.05618215100003,34367,45667,28,5137,0.0008266919994639466,0,5819,545,659,0.0029719430003751768
138,glucose41,545,11,4.505863469999895,56180,82928,15,10672,0.0008949229995778296,0,5819,545,659,0.0036908839992975118
138,cadical153,545,11,6.516710398998839,84869,141659,40,19178,0.00157831099932082,0,5865,0,666,0.003656190001493087
138,lingeling,545,11,23.514264383999034,100451,143221,2,14432,0.0016906849996303208,4966,5038,0,541,0.015097768999112304
139,minisat22,540,12,1.7031197129999782,28461,39939,28,5034,0.0011977619997196598,0,5724,540,622,0.0028969989998586243
139,glucose41,540,12,5.340170683000906,66952,103478,18,13785,0.001289171999815153,0,5724,540,622,0.006270095000218134
139,cadical153,540,12,5.308568945998559,85291,156823,44,22309,0.0018973030000779545,0,5748,0,621,0.00880437100022391
139,lingeling,540,12,41.86801674600065,157725,239856,1,24218,0.006574916000317899,4967,5015,0,538,0.008747064000999671
140,minisat22,546,12,1.8792433970011189,31581,42642,25,4677,0.004246589000103995,0,5642,546,573,0.003004362999490695
140,glucose41,546,12,4.447154362998845,60273,91503,16,12331,0.004511395000008633,0,5642,546,573,0.0037660950001736637
140,cadical153,546,12,6.2970151099998475,74489,128364,42,17357,0.0005261559999780729,0,5661,0,571,0.0032451450006192317
140,lingeling,546,12,40.027963344000455,158397,239457,1,23567,0.006041136999556329,5016,5044,0,539,0.010704584999984945
141,minisat22,545,12,1.6900916369995684,27774,38571,24,4565,0.0014664810005342588,0,5775,545,627,0.0026381360003142618
141,glucose41,545,12,4.380051280999396,54605,83097,20,10889,0.001542900999993435,0,5775,545,627,0.003691800000524381
141,cadical153,545,12,4.109791825001594,55681,93585,15,12513,0.0015049169996927958,0,5795,0,628,0.004916736001177924
141,lingeling,545,12,33.09544858300069,136966,202553,1,19808,0.00508130999878631,4959,5023,0,538,0.007548690999101382
142,minisat22,543,12,1.7392856309998024,30041,41127,25,4799,0.0015810730001248885,0,5777,543,624,0.002879470999687328
142,glucose41,543,12,5.749001562000558,59488,88004,26,11127,0.001720840999041684,0,5777,543,624,0.006016494999130373
142,cadical153,543,12,4.821599196999159,71090,122562,12,17269,0.0013382489996729419,0,5805,0,625,0.012287184999877354
142,lingeling,543,12,43.36170536799909,161838,245374,1,24406,0.006692078000924084,4993,5054,0,536,0.009419276000699028
143,minisat22,543,12,1.6971847469994827,31345,42650,26,4903,0.002898404000006849,0,5635,543,582,0.0032649269996909425
143,glucose41,543,12,4.856449255999905,58592,85313,21,10743,0.0029372669996519107,0,5635,543,582,0.006079015000068466
143,cadical153,543,12,20.86474331499994,99409,297548,106,24395,0.0017047310011548689,0,5672,0,583,0.003946451999581768
143,lingeling,543,12,26.316844289000073,106710,158941,2,17241,0.006500419000076363,4980,5028,0,532,0.01047248299983039
144,minisat22,541,12,1.8447299130002648,28712,37098,21,3838,0.0006744349993823562,0,5696,541,624,0.0029870589987694984
144,glucose41,541,12,4.597238931999527,56811,89371,13,12306,0.0007207520011434099,0,5696,541,624,0.005003592999855755
144,cadical153,541,12,5.715188411000781,69693,122830,40,17241,0.0009721899987198412,0,5719,0,620,0.006050064001101418
144,lingeling,541,12,17.5192706859998,66944,99504,3,11329,0.007728213999143918,4942,5002,0,538,0.009146710999630159
145,minisat22,543,11,2.1180493389983894,34043,45038,26,4916,0.0015654730013920926,0,5774,543,611,0.003052774000025238
145,glucose41,543,11,5.398088399999324,57547,79650,22,9213,0.0017148709994216915,0,5774,543,611,0.0037944560008327244
145,cadical153,543,11,5.425171310998849,75183,124432,106,16587,0.0009079510000447044,0,5759,0,602,0.0034076900010404643
145,lingeling,543,11,60.23695545299961,265853,375353,1,32179,0.010847105000721058,5009,5038,0,542,0.008107362000373541
146,minisat22,545,11,1.0393190210015746,23646,30888,16,3278,0.00038572299854422454,0,5515,545,620,0.0022575849998247577
146,glucose41,545,11,2.6500862080010847,47930,75307,11,10210,0.00040865499977371655,0,5515,545,620,0.0032642870010022307
146,cadical153,545,11,2.9266487200002302,40585,65608,23,8514,0.00044180800068716053,0,5558,0,627,0.004607865001162281
146,lingeling,545,11,19.308519921998595,87079,130871,1,13796,0.0014109069998085033,4731,4787,0,534,0.007623653998962254
147,minisat22,542,12,1.8597485620011867,30958,40707,22,4380,0.0009259779999410966,0,5775,542,644,0.0031212390003929613
147,glucose41,542,12,5.03522562499893,53765,76335,28,9229,0.0009968180002033478,0,5775,542,644,0.004291097000532318
147,cadical153,542,12,6.426197011998738,80585,141310,89,19670,0.0005650720013363753,0,5822,0,644,0.003324724999401951
147,lingeling,542,12,37.59848208400035,149531,225380,1,22235,0.0021294859998306492,4973,5023,0,535,0.007865386000048602
148,minisat22,546,12,1.451285093999104,27763,36857,22,4125,0.002344960999835166,0,5656,546,588,0.00260465500105056
148,glucose41,546,12,3.630606851998891,46565,64776,18,7657,0.0025381039995409083,0,5656,546,588,0.0034946840005432023
148,cadical153,546,12,3.5524395129996265,41858,69156,33,9399,0.0026016970005002804,0,5660,0,586,0.004231272001561592
148,lingeling,546,12,15.223984133999693,63822,91310,3,9408,0.008276544998807367,4981,5018,0,539,0.008986917000584072
149,minisat22,544,11,1.9217872299996088,32092,42726,26,4858,0.0015289140010281699,0,5715,544,609,0.003155708000122104
149,glucose41,544,11,3.9878499770002236,50148,72825,20,9280,0.001659240000662976,0,5715,544,609,0.004147337000176776
149,cadical153,544,11,5.684173522000492,85881,143965,70,19061,0.002219326999693294,0,5752,0,607,0.003921211000488256
149,lingeling,544,11,22.138539039000534,88623,129762,2,13809,0.007129941999664879,4951,5019,0,535,0.007724184999460704
150,minisat22,546,12,1.6705412850005814,28123,37900,22,4417,0.0012882659993920242,0,5764,546,612,0.002962196998851141
150,glucose41,546,12,5.30856573499841,63359,96918,21,12761,0.0014205669995135395,0,5764,546,612,0.00586584499978926
150,cadical153,546,12,3.9556431469991367,43614,65220,70,7930,0.00112696100040921,0,5791,0,614,0.003633910999269574
150,lingeling,546,12,27.950602115999573,113165,165724,2,16760,0.00394524600051227,5011,5078,0,541,0.009370977999424213
151,minisat22,545,12,1.5912422909987072,29460,39311,23,4488,0.002106672000081744,0,5970,545,709,0.0034717319995252183
151,glucose41,545,12,4.992192222000085,60143,90240,22,11548,0.0022609169991483213,0,5970,545,709,0.004414758999701007
151,cadical153,545,12,3.7662834519996977,50152,78502,62,9989,0.001086414000383229,0,6044,0,708,0.0042631260002963245
151,lingeling,545,12,19.569310175000282,74861,109721,4,12376,0.009204801001033047,4976,5049,0,537,0.007585254999867175
152,minisat22,543,12,1.6616920119995484,27875,36960,22,4071,0.0014615109994338127,0,5681,543,593,0.0027127119992655935
152,glucose41,543,12,3.315495191000082,46388,65853,14,8147,0.0015963440000632545,0,5681,543,593,0.004204344000754645
152,cadical153,543,12,6.078416342999844,86964,147637,50,19534,0.001325947001532768,0,5704,0,591,0.0047583029991074
152,lingeling,543,12,22.515054466999572,87994,129847,2,14269,0.0070406160011771135,4934,5006,0,527,0.008165518000168959
153,minisat22,545,13,1.9941793349989894,33361,44564,28,5115,0.00031982300060917623,0,5821,545,646,0.0029401290012174286
153,glucose41,545,13,6.446839244001239,74811,119032,18,16396,0.0003553909991751425,0,5821,545,646,0.0037022059987066314
153,cadical153,545,13,5.451456537999547,68305,121969,30,16898,0.0005230779988778522,0,5838,0,648,0.004168397999819717
153,lingeling,545,13,34.99801138799921,139559,206555,2,20179,0.005045029000029899,5007,5057,0,534,0.008444912000413751
154,minisat22,544,12,2.2689395770012197,34493,45548,25,4741,0.0008977030011010356,0,5910,544,668,0.0032775199997558957
154,glucose41,544,12,5.735571712000819,53778,80322,19,10174,0.0009242939995601773,0,5910,544,668,0.0038912720010557678
154,cadical153,544,12,5.1458656060003705,74247,131005,16,18455,0.000699795000400627,0,5956,0,667,0.004313125000408036
154,lingeling,544,12,19.839750175000518,79363,113985,4,11907,0.0024773770001047524,4989,5069,0,540,0.01052594500106352
155,minisat22,546,12,1.4192053789993224,26000,34478,21,3911,0.0004926200017507654,0,5671,546,620,0.002801564000037615
155,glucose41,546,12,4.951585318001889,59380,86852,22,11054,0.0005466459988383576,0,5671,546,620,0.004714685001090402
155,cadical153,546,12,5.2242781660024775,79220,135931,76,18412,0.0007828179986972827,0,5710,0,618,0.0030135069973766804
155,lingeling,546,12,21.58248797000124,91286,133050,2,13365,0.004689679000875913,4866,4939,0,543,0.0072371770002064295
156,minisat22,544,12,1.5420972379979503,30637,40907,24,4540,0.002058637997834012,0,5745,544,615,0.0028515970006992575
156,glucose41,544,12,7.991059165000479,97994,176250,12,24124,0.002226440999947954,0,5745,544,615,0.005698491000657668
156,cadical153,544,12,4.805294834997767,69790,125456,31,17794,0.0018903569980466273,0,5758,0,610,0.004041005002363818
156,lingeling,544,12,13.891833909001434,51767,75659,4,8813,0.005931693001912208,4973,5034,0,533,0.007784540997818112
157,minisat22,544,12,1.8498354949988425,30039,40369,24,4548,0.0007320689983316697,0,5801,544,639,0.0029785719998471905
157,glucose41,544,12,6.391466544999275,73504,112628,25,14478,0.0007926739999675192,0,5801,544,639,0.004441897002834594
157,cadical153,544,12,5.357978041000024,77702,137885,64,18882,0.000970938999671489,0,5805,0,631,0.003809967001870973
157,lingeling,544,12,18.80288968899913,73655,106302,4,11376,0.0037442530010594055,4996,5039,0,540,0.008917663999454817
158,minisat22,543,12,1.3218911869989824,29197,39472,22,4342,0.001993953002966009,0,5677,543,671,0.002134735997969983
158,glucose41,543,12,4.398893663998024,55902,89163,19,12515,0.0021229419980954845,0,5677,543,671,0.0032341830010409467
158,cadical153,543,12,4.832120823000878,69563,129038,23,18350,0.0007979050024005119,0,5718,0,668,0.004068499001732562
158,lingeling,543,12,18.2725205880015,75469,114224,2,12389,0.0018730800002231263,4784,4870,0,531,0.006819864000135567
159,minisat22,547,12,1.7294879610017233,30069,39824,22,4268,0.000573093999264529,0,5783,547,614,0.003059046997805126
159,glucose41,547,12,5.472790545998578,56305,83448,24,10686,0.0006265209995035548,0,5783,547,614,0.003512176001095213
159,cadical153,547,12,4.906866681998508,75191,132602,25,18645,0.0004192850028630346,0,5832,0,613,0.004665057000238448
159,lingeling,547,12,44.229179422000016,170058,258834,1,25793,0.0040727810010139365,4995,5058,0,535,0.0078049270014162175
160,minisat22,544,12,1.8511743130002287,30210,40304,24,4571,0.0014810280008532573,0,5744,544,611,0.003025556001375662
160,glucose41,544,12,5.658820222000941,65021,101784,24,12531,0.001590894997207215,0,5744,544,611,0.005142930000147317
160,cadical153,544,12,5.830772318000527,85920,148118,60,20370,0.0014331990023492835,0,5755,0,613,0.005060482002591016
160,lingeling,544,12,40.26652040499903,162598,241682,2,23628,0.0036837900006503332,4997,5042,0,535,0.007551529000920709
161,minisat22,545,11,1.8265622639992216,33094,43382,25,4754,0.0016011609986890107,0,5622,545,586,0.003006087998073781
161,glucose41,545,11,4.708308221997868,52468,78854,16,10780,0.0017318559985142201,0,5622,545,586,0.005083456002466846
161,cadical153,545,11,3.815525127000001,54922,91034,19,12778,0.0017267149996769149,0,5637,0,584,0.005542945000343025
161,lingeling,545,11,14.214516130999982,59687,83283,4,9278,0.0040704200000618584,4968,5010,0,540,0.008784334997471888
162,minisat22,544,12,1.8264310480008135,30466,40783,23,4491,0.0010883500035561156,0,5815,544,643,0.0032179850022657774
162,glucose41,544,12,4.798475689000043,57964,85323,20,11240,0.0011739870024030097,0,5815,544,643,0.004950228001689538
162,cadical153,544,12,5.228227567000431,66347,117363,48,16521,0.0007876039999246132,0,5814,0,629,0.0035619580012280494
162,lingeling,544,12,42.91391719699823,177847,263088,1,24458,0.0032070760025817435,4978,5030,0,538,0.008449689998087706
163,minisat22,546,11,1.8433499940001639,32792,44038,26,4915,0.0028051349981979,0,5759,546,619,0.003007335002621403
163,glucose41,546,11,4.708509414998844,53632,79784,14,10338,0.0030748030003451277,0,5759,546,619,0.0044062289998691995
163,cadical153,546,11,6.046871000002284,74040,131935,29,18867,0.002431423999951221,0,5791,0,620,0.00488519099963014
163,lingeling,546,11,35.169461248002335,143323,206007,1,18988,0.007929802999569802,5026,5085,0,544,0.008436915999482153
164,minisat22,545,12,1.8722703179992095,31049,40986,23,4452,0.0022470859985332936,0,5815,545,624,0.0035179450023861136
164,glucose41,545,12,5.09161666,56178,78453,24,9547,0.002431767999951262,0,5815,545,624,0.0033319089998258278
164,cadical153,545,12,3.9195237909989373,52000,88493,31,12367,0.0032043819992395584,0,5862,0,624,0.0038490680017275736
164,lingeling,545,12,37.44313727500048,156390,233052,1,22514,0.011233556997467531,5023,5071,0,539,0.01035149199742591
165,minisat22,546,12,2.1992723799994565,31626,40474,22,4100,0.0003094830026384443,0,5857,546,643,0.0031343359987658914
165,glucose41,546,12,5.678521317997365,60370,89530,22,11423,0.00031948299874784425,0,5857,546,643,0.00593658900106675
165,cadical153,546,12,12.180095768002502,83706,252026,26,21640,0.0011163180024595931,0,5859,0,637,0.0042190099993604235
165,lingeling,546,12,45.590632760002336,171587,263319,1,25941,0.0044436729986045975,5023,5093,0,544,0.008350566997251008
166,minisat22,545,11,1.9013499050015525,33675,45785,29,5356,0.002719533000345109,0,5779,545,625,0.0031732979987282306
166,glucose41,545,11,7.088278162998904,84340,133646,16,18217,0.0028737489992636256,0,5779,545,625,0.003773017000639811
166,cadical153,545,11,5.808863721002126,68248,119758,34,16792,0.0009856919969024602,0,5848,0,629,0.0039546520019939635
166,lingeling,545,11,18.45183393699699,72978,106727,3,11745,0.003572962999896845,4985,5040,0,537,0.008327119998284616
167,minisat22,544,12,2.079218853999919,32475,43029,25,4726,0.0009113929991144687,0,5762,544,630,0.0033208550012204796
167,glucose41,544,12,5.6789472729979025,63925,91252,30,10948,0.0009812380012590438,0,5762,544,630,0.003923061001842143
167,cadical153,544,12,6.229938336000487,76815,132060,28,17937,0.0006076019999454729,0,5799,0,629,0.003847451000183355
167,lingeling,544,12,24.386781232999056,92630,140302,2,16011,0.0021208840007602703,5026,5077,0,542,0.009277419001591625
168,minisat22,545,12,1.8532153070009372,32601,42015,22,4303,0.001922402996569872,0,5800,545,642,0.0026232379968860187
168,glucose41,545,12,4.7178148070015595,51518,72696,27,8742,0.002046967998467153,0,5800,545,642,0.004130408000492025
168,cadical153,545,12,5.367671722000523,76326,132808,46,17951,0.001738457998726517,0,5783,0,642,0.006112903000030201
168,lingeling,545,12,35.72183462599787,147310,213461,1,19934,0.0068953849986428395,5001,5057,0,542,0.010611275996780023
169,minisat22,548,12,1.7367289620015072,31195,42455,26,4890,0.0018833109970728401,0,5764,548,618,0.0030851449992042035
169,glucose41,548,12,5.151307030002499,55209,79389,21,9569,0.002036166999459965,0,5764,548,618,0.004525709999143146
169,cadical153,548,12,6.315647690000333,81877,142477,39,19911,0.0008209400002670009,0,5772,0,613,0.004154908001510194
169,lingeling,548,12,23.018290753003384,86246,128060,4,13680,0.0034991860011359677,5025,5061,0,542,0.007538163998106029
170,minisat22,542,12,1.5238132189988391,27996,37343,22,4097,0.0018901880030171014,0,5707,542,598,0.0026793630022439174
170,glucose41,542,12,5.534457230001863,62659,106195,16,14272,0.0020639459980884567,0,5707,542,598,0.004785270997672342
170,cadical153,542,12,5.02398770599757,72451,128903,34,18224,0.0025269510006182827,0,5737,0,600,0.005293072001222754
170,lingeling,542,12,17.80870693899851,72765,105307,4,11032,0.008287513999675866,4963,5039,0,531,0.007972982999490341
171,minisat22,546,11,1.866273468000145,31793,42247,25,4694,5.147998308530077e-06,0,5834,546,651,0.0031678000013926066
171,glucose41,546,11,6.590825955001492,77603,123413,16,16838,7.806000212440267e-06,0,5834,546,651,0.003998009997303598
171,cadical153,546,11,5.795212300999992,77773,137369,49,19561,6.490001396741718e-06,0,5856,0,643,0.0037300240001059137
171,lingeling,546,11,38.77282154999921,153144,229657,1,22828,0.0028860059974249452,5002,5062,0,541,0.007990499998413725
172,minisat22,543,12,1.7004430369997863,31563,42436,25,4636,0.0008250370010500774,0,5749,543,612,0.003256554999097716
172,glucose41,543,12,4.967825427000207,57347,84525,20,10658,0.0008927810013119597,0,5749,543,612,0.003783251999266213
172,cadical153,543,12,3.8067832380002073,51902,86563,19,11736,0.0002080449994537048,0,5742,0,602,0.004195097000774695
172,lingeling,543,12,83.5503022840021,362213,510340,0,38654,0.004538940997008467,4916,4983,0,536,0.007969448997755535
